"Step","CFR_150r_5e_BC_BFV - round_accuracy","CFR_150r_5e_BC_BFV - round_accuracy__MIN","CFR_150r_5e_BC_BFV - round_accuracy__MAX","CFR_150r_5e_BC_BFV - round_loss","CFR_150r_5e_BC_BFV - round_loss__MIN","CFR_150r_5e_BC_BFV - round_loss__MAX","CFR_150r_5e_BC_CKKS - round_accuracy","CFR_150r_5e_BC_CKKS - round_accuracy__MIN","CFR_150r_5e_BC_CKKS - round_accuracy__MAX","CFR_150r_5e_BC_CKKS - round_loss","CFR_150r_5e_BC_CKKS - round_loss__MIN","CFR_150r_5e_BC_CKKS - round_loss__MAX","CFR_150r_5e_FAWE - round_accuracy","CFR_150r_5e_FAWE - round_accuracy__MIN","CFR_150r_5e_FAWE - round_accuracy__MAX","CFR_150r_5e_FAWE - round_loss","CFR_150r_5e_FAWE - round_loss__MIN","CFR_150r_5e_FAWE - round_loss__MAX","CFR_150r_5e_FA_CKKS - round_accuracy","CFR_150r_5e_FA_CKKS - round_accuracy__MIN","CFR_150r_5e_FA_CKKS - round_accuracy__MAX","CFR_150r_5e_FA_CKKS - round_loss","CFR_150r_5e_FA_CKKS - round_loss__MIN","CFR_150r_5e_FA_CKKS - round_loss__MAX","CFR_150r_5e_GBFA_CKKS - round_accuracy","CFR_150r_5e_GBFA_CKKS - round_accuracy__MIN","CFR_150r_5e_GBFA_CKKS - round_accuracy__MAX","CFR_150r_5e_GBFA_CKKS - round_loss","CFR_150r_5e_GBFA_CKKS - round_loss__MIN","CFR_150r_5e_GBFA_CKKS - round_loss__MAX","CFR_40r_5e_BC_CKKS - round_accuracy","CFR_40r_5e_BC_CKKS - round_accuracy__MIN","CFR_40r_5e_BC_CKKS - round_accuracy__MAX","CFR_40r_5e_BC_CKKS - round_loss","CFR_40r_5e_BC_CKKS - round_loss__MIN","CFR_40r_5e_BC_CKKS - round_loss__MAX","CFR_40r_5e_BC_BFV - round_accuracy","CFR_40r_5e_BC_BFV - round_accuracy__MIN","CFR_40r_5e_BC_BFV - round_accuracy__MAX","CFR_40r_5e_BC_BFV - round_loss","CFR_40r_5e_BC_BFV - round_loss__MIN","CFR_40r_5e_BC_BFV - round_loss__MAX","CFR_40r_5e_FAWE - round_accuracy","CFR_40r_5e_FAWE - round_accuracy__MIN","CFR_40r_5e_FAWE - round_accuracy__MAX","CFR_40r_5e_FAWE - round_loss","CFR_40r_5e_FAWE - round_loss__MIN","CFR_40r_5e_FAWE - round_loss__MAX","CFR_40r_5e_FA_CKKS - round_accuracy","CFR_40r_5e_FA_CKKS - round_accuracy__MIN","CFR_40r_5e_FA_CKKS - round_accuracy__MAX","CFR_40r_5e_FA_CKKS - round_loss","CFR_40r_5e_FA_CKKS - round_loss__MIN","CFR_40r_5e_FA_CKKS - round_loss__MAX","CFR_40r_5e_GBFA_CKKS - round_accuracy","CFR_40r_5e_GBFA_CKKS - round_accuracy__MIN","CFR_40r_5e_GBFA_CKKS - round_accuracy__MAX","CFR_40r_5e_GBFA_CKKS - round_loss","CFR_40r_5e_GBFA_CKKS - round_loss__MIN","CFR_40r_5e_GBFA_CKKS - round_loss__MAX","CFR_200r_1e_BC_BFV - round_accuracy","CFR_200r_1e_BC_BFV - round_accuracy__MIN","CFR_200r_1e_BC_BFV - round_accuracy__MAX","CFR_200r_1e_BC_BFV - round_loss","CFR_200r_1e_BC_BFV - round_loss__MIN","CFR_200r_1e_BC_BFV - round_loss__MAX","CFR_200r_1e_BC_CKKS - round_accuracy","CFR_200r_1e_BC_CKKS - round_accuracy__MIN","CFR_200r_1e_BC_CKKS - round_accuracy__MAX","CFR_200r_1e_BC_CKKS - round_loss","CFR_200r_1e_BC_CKKS - round_loss__MIN","CFR_200r_1e_BC_CKKS - round_loss__MAX","CFR_200r_1e_GBFA_CKKS - round_accuracy","CFR_200r_1e_GBFA_CKKS - round_accuracy__MIN","CFR_200r_1e_GBFA_CKKS - round_accuracy__MAX","CFR_200r_1e_GBFA_CKKS - round_loss","CFR_200r_1e_GBFA_CKKS - round_loss__MIN","CFR_200r_1e_GBFA_CKKS - round_loss__MAX","CFR_200r_1e_FA_CKKS - round_accuracy","CFR_200r_1e_FA_CKKS - round_accuracy__MIN","CFR_200r_1e_FA_CKKS - round_accuracy__MAX","CFR_200r_1e_FA_CKKS - round_loss","CFR_200r_1e_FA_CKKS - round_loss__MIN","CFR_200r_1e_FA_CKKS - round_loss__MAX","CFR_200r_1e_FAWE - round_accuracy","CFR_200r_1e_FAWE - round_accuracy__MIN","CFR_200r_1e_FAWE - round_accuracy__MAX","CFR_200r_1e_FAWE - round_loss","CFR_200r_1e_FAWE - round_loss__MIN","CFR_200r_1e_FAWE - round_loss__MAX"
"434","0.8618","0.8618","0.8618","0.3506629841994833","0.3506629841994833","0.3506629841994833","0.8438","0.8438","0.8438","0.3912725202654572","0.3912725202654572","0.3912725202654572","0.8518","0.8518","0.8518","0.370675804643807","0.370675804643807","0.370675804643807","0.8502","0.8502","0.8502","0.38852501973001796","0.38852501973001796","0.38852501973001796","0.8566","0.8566","0.8566","0.3614991872825406","0.3614991872825406","0.3614991872825406","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8613999999999999","0.8613999999999999","0.8613999999999999","0.3829136915843595","0.3829136915843595","0.3829136915843595","0.8558","0.8558","0.8558","0.41260083205997944","0.41260083205997944","0.41260083205997944","0.8478","0.8478","0.8478","0.42193981348960236","0.42193981348960236","0.42193981348960236","0.855","0.855","0.855","0.39080488038333977","0.39080488038333977","0.39080488038333977","0.8496","0.8496","0.8496","0.41828951535915787","0.41828951535915787","0.41828951535915787"
"439","0.8564","0.8564","0.8564","0.35534390110353176","0.35534390110353176","0.35534390110353176","0.8518","0.8518","0.8518","0.36946662767705596","0.36946662767705596","0.36946662767705596","0.86","0.86","0.86","0.35830984328958115","0.35830984328958115","0.35830984328958115","0.8566","0.8566","0.8566","0.37313978931104597","0.37313978931104597","0.37313978931104597","0.861","0.861","0.861","0.3435810668224638","0.3435810668224638","0.3435810668224638","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8604","0.8604","0.8604","0.3874158689498224","0.3874158689498224","0.3874158689498224","0.8493999999999999","0.8493999999999999","0.8493999999999999","0.41201890679076314","0.41201890679076314","0.41201890679076314","0.8528","0.8528","0.8528","0.4203794046135788","0.4203794046135788","0.4203794046135788","0.8606","0.8606","0.8606","0.3931842743503776","0.3931842743503776","0.3931842743503776","0.8504","0.8504","0.8504","0.416341069789434","0.416341069789434","0.416341069789434"
"444","0.8642000000000001","0.8642000000000001","0.8642000000000001","0.33036481282589114","0.33036481282589114","0.33036481282589114","0.8592","0.8592","0.8592","0.36714347165755246","0.36714347165755246","0.36714347165755246","0.854","0.854","0.854","0.3606098491613838","0.3606098491613838","0.3606098491613838","0.8536","0.8536","0.8536","0.3755299263464456","0.3755299263464456","0.3755299263464456","0.8617999999999999","0.8617999999999999","0.8617999999999999","0.34970193540846756","0.34970193540846756","0.34970193540846756","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8575999999999999","0.8575999999999999","0.8575999999999999","0.3992334241894159","0.3992334241894159","0.3992334241894159","0.859","0.859","0.859","0.4000526863065633","0.4000526863065633","0.4000526863065633","0.8464","0.8464","0.8464","0.4104295157065446","0.4104295157065446","0.4104295157065446","0.8542000000000001","0.8542000000000001","0.8542000000000001","0.3840898476879705","0.3840898476879705","0.3840898476879705","0.8538","0.8538","0.8538","0.4062535834752701","0.4062535834752701","0.4062535834752701"
"449","0.8586","0.8586","0.8586","0.36448106021535664","0.36448106021535664","0.36448106021535664","0.8638","0.8638","0.8638","0.35892674531787633","0.35892674531787633","0.35892674531787633","0.8578","0.8578","0.8578","0.3528610414063389","0.3528610414063389","0.3528610414063389","0.8566","0.8566","0.8566","0.36556676000526006","0.36556676000526006","0.36556676000526006","0.8646","0.8646","0.8646","0.34540547457608306","0.34540547457608306","0.34540547457608306","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8674","0.8674","0.8674","0.38826155891133984","0.38826155891133984","0.38826155891133984","0.8622","0.8622","0.8622","0.4041596284898167","0.4041596284898167","0.4041596284898167","0.8540000000000001","0.8540000000000001","0.8540000000000001","0.40698946288532833","0.40698946288532833","0.40698946288532833","0.8604","0.8604","0.8604","0.3862022122537548","0.3862022122537548","0.3862022122537548","0.847","0.847","0.847","0.4096092902631922","0.4096092902631922","0.4096092902631922"
"454","0.8704000000000001","0.8704000000000001","0.8704000000000001","0.32771978305483407","0.32771978305483407","0.32771978305483407","0.8652","0.8652","0.8652","0.36056837312538514","0.36056837312538514","0.36056837312538514","0.8640000000000001","0.8640000000000001","0.8640000000000001","0.34399091725407","0.34399091725407","0.34399091725407","0.8573999999999999","0.8573999999999999","0.8573999999999999","0.359786561453207","0.359786561453207","0.359786561453207","0.8602000000000001","0.8602000000000001","0.8602000000000001","0.3341847609982572","0.3341847609982572","0.3341847609982572","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.865","0.865","0.865","0.38340983641418547","0.38340983641418547","0.38340983641418547","0.8532","0.8532","0.8532","0.3992536123418673","0.3992536123418673","0.3992536123418673","0.848","0.848","0.848","0.4105594087476757","0.4105594087476757","0.4105594087476757","0.855","0.855","0.855","0.3876046815209768","0.3876046815209768","0.3876046815209768","0.85","0.85","0.85","0.41149429176849395","0.41149429176849395","0.41149429176849395"
"459","0.857","0.857","0.857","0.345544461753558","0.345544461753558","0.345544461753558","0.8612","0.8612","0.8612","0.3523795879276639","0.3523795879276639","0.3523795879276639","0.8688","0.8688","0.8688","0.3456637338565832","0.3456637338565832","0.3456637338565832","0.8604","0.8604","0.8604","0.3626660638573495","0.3626660638573495","0.3626660638573495","0.8646","0.8646","0.8646","0.32371457180177626","0.32371457180177626","0.32371457180177626","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.863","0.863","0.863","0.37287200005217036","0.37287200005217036","0.37287200005217036","0.8608","0.8608","0.8608","0.3849264415065673","0.3849264415065673","0.3849264415065673","0.8538","0.8538","0.8538","0.40268747914921155","0.40268747914921155","0.40268747914921155","0.857","0.857","0.857","0.3732778059995987","0.3732778059995987","0.3732778059995987","0.8500000000000001","0.8500000000000001","0.8500000000000001","0.3879401427693665","0.3879401427693665","0.3879401427693665"
"464","0.8754","0.8754","0.8754","0.3186100302856754","0.3186100302856754","0.3186100302856754","0.8573999999999999","0.8573999999999999","0.8573999999999999","0.36569464457305995","0.36569464457305995","0.36569464457305995","0.8566","0.8566","0.8566","0.35042810235172517","0.35042810235172517","0.35042810235172517","0.8622000000000001","0.8622000000000001","0.8622000000000001","0.3540904420427978","0.3540904420427978","0.3540904420427978","0.8616","0.8616","0.8616","0.3348078106741675","0.3348078106741675","0.3348078106741675","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8600000000000001","0.8600000000000001","0.8600000000000001","0.38880558184940706","0.38880558184940706","0.38880558184940706","0.8542000000000001","0.8542000000000001","0.8542000000000001","0.39051150666041806","0.39051150666041806","0.39051150666041806","0.8518","0.8518","0.8518","0.402059780984101","0.402059780984101","0.402059780984101","0.8593999999999999","0.8593999999999999","0.8593999999999999","0.38699950519102544","0.38699950519102544","0.38699950519102544","0.8512","0.8512","0.8512","0.4250560832971876","0.4250560832971876","0.4250560832971876"
"469","0.8746","0.8746","0.8746","0.3377117307518016","0.3377117307518016","0.3377117307518016","0.861","0.861","0.861","0.3523539014583962","0.3523539014583962","0.3523539014583962","0.8578","0.8578","0.8578","0.3463225708597085","0.3463225708597085","0.3463225708597085","0.8612","0.8612","0.8612","0.355422999447381","0.355422999447381","0.355422999447381","0.8646","0.8646","0.8646","0.330551012580029","0.330551012580029","0.330551012580029","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8666","0.8666","0.8666","0.36842058840292424","0.36842058840292424","0.36842058840292424","0.858","0.858","0.858","0.39429868516427546","0.39429868516427546","0.39429868516427546","0.8586","0.8586","0.8586","0.38915362886407157","0.38915362886407157","0.38915362886407157","0.8634","0.8634","0.8634","0.37769688471135765","0.37769688471135765","0.37769688471135765","0.8566","0.8566","0.8566","0.39603034097870643","0.39603034097870643","0.39603034097870643"
"474","0.8635999999999999","0.8635999999999999","0.8635999999999999","0.3241077569906007","0.3241077569906007","0.3241077569906007","0.8640000000000001","0.8640000000000001","0.8640000000000001","0.3459867626089941","0.3459867626089941","0.3459867626089941","0.8615999999999999","0.8615999999999999","0.8615999999999999","0.32380479837513787","0.32380479837513787","0.32380479837513787","0.8564","0.8564","0.8564","0.34758688821880657","0.34758688821880657","0.34758688821880657","0.865","0.865","0.865","0.3251156161793254","0.3251156161793254","0.3251156161793254","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8586","0.8586","0.8586","0.3707336817275394","0.3707336817275394","0.3707336817275394","0.8576","0.8576","0.8576","0.38158060368997126","0.38158060368997126","0.38158060368997126","0.856","0.856","0.856","0.39125153138725594","0.39125153138725594","0.39125153138725594","0.8608","0.8608","0.8608","0.37402674166316335","0.37402674166316335","0.37402674166316335","0.858","0.858","0.858","0.3862704442898658","0.3862704442898658","0.3862704442898658"
"479","0.8593999999999999","0.8593999999999999","0.8593999999999999","0.3335689500736242","0.3335689500736242","0.3335689500736242","0.862","0.862","0.862","0.3455016685734418","0.3455016685734418","0.3455016685734418","0.8582000000000001","0.8582000000000001","0.8582000000000001","0.3317836425775154","0.3317836425775154","0.3317836425775154","0.8604","0.8604","0.8604","0.3467367568561299","0.3467367568561299","0.3467367568561299","0.8662","0.8662","0.8662","0.31936619766903196","0.31936619766903196","0.31936619766903196","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8692","0.8692","0.8692","0.36343001443046064","0.36343001443046064","0.36343001443046064","0.8578","0.8578","0.8578","0.38710570335388184","0.38710570335388184","0.38710570335388184","0.8597999999999999","0.8597999999999999","0.8597999999999999","0.3854626654223962","0.3854626654223962","0.3854626654223962","0.8646","0.8646","0.8646","0.37031882865862414","0.37031882865862414","0.37031882865862414","0.8542000000000001","0.8542000000000001","0.8542000000000001","0.3934310660274191","0.3934310660274191","0.3934310660274191"
"484","0.8694","0.8694","0.8694","0.329117279838432","0.329117279838432","0.329117279838432","0.8668","0.8668","0.8668","0.3478571110828356","0.3478571110828356","0.3478571110828356","0.867","0.867","0.867","0.3372355126775801","0.3372355126775801","0.3372355126775801","0.8662000000000001","0.8662000000000001","0.8662000000000001","0.344927080034871","0.344927080034871","0.344927080034871","0.8676","0.8676","0.8676","0.3344940887256102","0.3344940887256102","0.3344940887256102","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8666","0.8666","0.8666","0.3745212736962871","0.3745212736962871","0.3745212736962871","0.86","0.86","0.86","0.3814704060893167","0.3814704060893167","0.3814704060893167","0.8453999999999999","0.8453999999999999","0.8453999999999999","0.3992604522711851","0.3992604522711851","0.3992604522711851","0.858","0.858","0.858","0.3752746517261998","0.3752746517261998","0.3752746517261998","0.853","0.853","0.853","0.39869583334604447","0.39869583334604447","0.39869583334604447"
"489","0.8686","0.8686","0.8686","0.31471674100665203","0.31471674100665203","0.31471674100665203","0.8618","0.8618","0.8618","0.33670224733650683","0.33670224733650683","0.33670224733650683","0.8704","0.8704","0.8704","0.31859766253778204","0.31859766253778204","0.31859766253778204","0.8662","0.8662","0.8662","0.33384795635938647","0.33384795635938647","0.33384795635938647","0.8697999999999999","0.8697999999999999","0.8697999999999999","0.314858496688645","0.314858496688645","0.314858496688645","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8708","0.8708","0.8708","0.36546087345447054","0.36546087345447054","0.36546087345447054","0.859","0.859","0.859","0.38669248399409384","0.38669248399409384","0.38669248399409384","0.8568","0.8568","0.8568","0.39097639880227775","0.39097639880227775","0.39097639880227775","0.8675999999999999","0.8675999999999999","0.8675999999999999","0.3719287789426744","0.3719287789426744","0.3719287789426744","0.859","0.859","0.859","0.39367737265473063","0.39367737265473063","0.39367737265473063"
"494","0.8755999999999999","0.8755999999999999","0.8755999999999999","0.31437375320714306","0.31437375320714306","0.31437375320714306","0.8634","0.8634","0.8634","0.3504957241598855","0.3504957241598855","0.3504957241598855","0.8672","0.8672","0.8672","0.331177897374569","0.331177897374569","0.331177897374569","0.8684000000000001","0.8684000000000001","0.8684000000000001","0.33930175526236944","0.33930175526236944","0.33930175526236944","0.8694","0.8694","0.8694","0.3275483566209335","0.3275483566209335","0.3275483566209335","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8666","0.8666","0.8666","0.36944988928735256","0.36944988928735256","0.36944988928735256","0.8686","0.8686","0.8686","0.37201212922280485","0.37201212922280485","0.37201212922280485","0.8522000000000001","0.8522000000000001","0.8522000000000001","0.389937863050198","0.389937863050198","0.389937863050198","0.877","0.877","0.877","0.34952758222987707","0.34952758222987707","0.34952758222987707","0.8617999999999999","0.8617999999999999","0.8617999999999999","0.37430499345910817","0.37430499345910817","0.37430499345910817"
"499","0.865","0.865","0.865","0.32449279956688937","0.32449279956688937","0.32449279956688937","0.8626","0.8626","0.8626","0.34601654119958936","0.34601654119958936","0.34601654119958936","0.8664000000000001","0.8664000000000001","0.8664000000000001","0.32517671155827965","0.32517671155827965","0.32517671155827965","0.8608","0.8608","0.8608","0.3392447063868696","0.3392447063868696","0.3392447063868696","0.8695999999999999","0.8695999999999999","0.8695999999999999","0.3131530468352139","0.3131530468352139","0.3131530468352139","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8666","0.8666","0.8666","0.3606862275945869","0.3606862275945869","0.3606862275945869","0.8532","0.8532","0.8532","0.3949416560459543","0.3949416560459543","0.3949416560459543","0.855","0.855","0.855","0.3784214143048633","0.3784214143048633","0.3784214143048633","0.8654","0.8654","0.8654","0.3650864106602967","0.3650864106602967","0.3650864106602967","0.8602000000000001","0.8602000000000001","0.8602000000000001","0.39207089362158015","0.39207089362158015","0.39207089362158015"
"504","0.8674","0.8674","0.8674","0.30457744743167","0.30457744743167","0.30457744743167","0.861","0.861","0.861","0.34123661264946514","0.34123661264946514","0.34123661264946514","0.8675999999999999","0.8675999999999999","0.8675999999999999","0.3198175933127376","0.3198175933127376","0.3198175933127376","0.865","0.865","0.865","0.33340049756013534","0.33340049756013534","0.33340049756013534","0.8648","0.8648","0.8648","0.3101651595397429","0.3101651595397429","0.3101651595397429","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8604","0.8604","0.8604","0.3699103824963624","0.3699103824963624","0.3699103824963624","0.8586","0.8586","0.8586","0.3739413870498538","0.3739413870498538","0.3739413870498538","0.8582000000000001","0.8582000000000001","0.8582000000000001","0.3764925398863852","0.3764925398863852","0.3764925398863852","0.8646","0.8646","0.8646","0.3557309989648109","0.3557309989648109","0.3557309989648109","0.8624","0.8624","0.8624","0.3668656974438239","0.3668656974438239","0.3668656974438239"
"509","0.8748","0.8748","0.8748","0.29830536352131853","0.29830536352131853","0.29830536352131853","0.8612","0.8612","0.8612","0.32964602686803446","0.32964602686803446","0.32964602686803446","0.8672","0.8672","0.8672","0.3288305597464469","0.3288305597464469","0.3288305597464469","0.8682","0.8682","0.8682","0.32847299475053493","0.32847299475053493","0.32847299475053493","0.8682","0.8682","0.8682","0.31438250281763347","0.31438250281763347","0.31438250281763347","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.874","0.874","0.874","0.36107032746076584","0.36107032746076584","0.36107032746076584","0.863","0.863","0.863","0.37652418152852496","0.37652418152852496","0.37652418152852496","0.8604","0.8604","0.8604","0.3816336782818491","0.3816336782818491","0.3816336782818491","0.8706","0.8706","0.8706","0.3529399480586025","0.3529399480586025","0.3529399480586025","0.863","0.863","0.863","0.3899629854343154","0.3899629854343154","0.3899629854343154"
"514","0.8658","0.8658","0.8658","0.34417182096195487","0.34417182096195487","0.34417182096195487","0.8628","0.8628","0.8628","0.34434278316118505","0.34434278316118505","0.34434278316118505","0.869","0.869","0.869","0.3179869144646959","0.3179869144646959","0.3179869144646959","0.8612","0.8612","0.8612","0.33044302415272053","0.33044302415272053","0.33044302415272053","0.866","0.866","0.866","0.30998813951896","0.30998813951896","0.30998813951896","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8664000000000001","0.8664000000000001","0.8664000000000001","0.3527279841628942","0.3527279841628942","0.3527279841628942","0.8666","0.8666","0.8666","0.36246327171102166","0.36246327171102166","0.36246327171102166","0.8642","0.8642","0.8642","0.3718220009891824","0.3718220009891824","0.3718220009891824","0.8702000000000001","0.8702000000000001","0.8702000000000001","0.3490208650261841","0.3490208650261841","0.3490208650261841","0.8596","0.8596","0.8596","0.3628050445324995","0.3628050445324995","0.3628050445324995"
"519","0.8706","0.8706","0.8706","0.30004204702986914","0.30004204702986914","0.30004204702986914","0.8616","0.8616","0.8616","0.3295140841298483","0.3295140841298483","0.3295140841298483","0.8666","0.8666","0.8666","0.3200078250332312","0.3200078250332312","0.3200078250332312","0.866","0.866","0.866","0.3388050172901289","0.3388050172901289","0.3388050172901289","0.8704000000000001","0.8704000000000001","0.8704000000000001","0.31135418131439524","0.31135418131439524","0.31135418131439524","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8674","0.8674","0.8674","0.3563236849467185","0.3563236849467185","0.3563236849467185","0.8706","0.8706","0.8706","0.3682194520211355","0.3682194520211355","0.3682194520211355","0.8628","0.8628","0.8628","0.3722420835190199","0.3722420835190199","0.3722420835190199","0.8724000000000001","0.8724000000000001","0.8724000000000001","0.3470849784260447","0.3470849784260447","0.3470849784260447","0.8702","0.8702","0.8702","0.3570039931007407","0.3570039931007407","0.3570039931007407"
"524","0.858","0.858","0.858","0.3266695322130214","0.3266695322130214","0.3266695322130214","0.8606","0.8606","0.8606","0.3265864427370781","0.3265864427370781","0.3265864427370781","0.8698","0.8698","0.8698","0.3025210559029471","0.3025210559029471","0.3025210559029471","0.8688","0.8688","0.8688","0.31877800373529847","0.31877800373529847","0.31877800373529847","0.8732","0.8732","0.8732","0.298210275541483","0.298210275541483","0.298210275541483","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8775999999999999","0.8775999999999999","0.8775999999999999","0.34967266501520167","0.34967266501520167","0.34967266501520167","0.8638","0.8638","0.8638","0.3734898373738609","0.3734898373738609","0.3734898373738609","0.863","0.863","0.863","0.3612521089698103","0.3612521089698103","0.3612521089698103","0.8684","0.8684","0.8684","0.34332926787266677","0.34332926787266677","0.34332926787266677","0.8642000000000001","0.8642000000000001","0.8642000000000001","0.36713305801491847","0.36713305801491847","0.36713305801491847"
"529","0.861","0.861","0.861","0.29253028090196576","0.29253028090196576","0.29253028090196576","0.8626","0.8626","0.8626","0.3317125089381906","0.3317125089381906","0.3317125089381906","0.868","0.868","0.868","0.30707251435484395","0.30707251435484395","0.30707251435484395","0.8664000000000001","0.8664000000000001","0.8664000000000001","0.3227141321044077","0.3227141321044077","0.3227141321044077","0.8708","0.8708","0.8708","0.3037151986225085","0.3037151986225085","0.3037151986225085","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8658","0.8658","0.8658","0.3580666418102655","0.3580666418102655","0.3580666418102655","0.8582000000000001","0.8582000000000001","0.8582000000000001","0.38646636382592","0.38646636382592","0.38646636382592","0.8617999999999999","0.8617999999999999","0.8617999999999999","0.3716523515229876","0.3716523515229876","0.3716523515229876","0.8702000000000001","0.8702000000000001","0.8702000000000001","0.34395948496901174","0.34395948496901174","0.34395948496901174","0.8644000000000001","0.8644000000000001","0.8644000000000001","0.3672251737761227","0.3672251737761227","0.3672251737761227"
"534","0.863","0.863","0.863","0.3429298927330158","0.3429298927330158","0.3429298927330158","0.8672","0.8672","0.8672","0.32236161154102194","0.32236161154102194","0.32236161154102194","0.8738","0.8738","0.8738","0.30504047393121503","0.30504047393121503","0.30504047393121503","0.8622","0.8622","0.8622","0.32132404642179613","0.32132404642179613","0.32132404642179613","0.8735999999999999","0.8735999999999999","0.8735999999999999","0.29765312349085105","0.29765312349085105","0.29765312349085105","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8706","0.8706","0.8706","0.35864274961535225","0.35864274961535225","0.35864274961535225","0.8657999999999999","0.8657999999999999","0.8657999999999999","0.3702312726950781","0.3702312726950781","0.3702312726950781","0.859","0.859","0.859","0.38298802843994717","0.38298802843994717","0.38298802843994717","0.8698","0.8698","0.8698","0.34570749472318724","0.34570749472318724","0.34570749472318724","0.8674","0.8674","0.8674","0.3616709721867334","0.3616709721867334","0.3616709721867334"
"539","0.8804000000000001","0.8804000000000001","0.8804000000000001","0.2969694277610291","0.2969694277610291","0.2969694277610291","0.8696","0.8696","0.8696","0.31407820330932734","0.31407820330932734","0.31407820330932734","0.8742000000000001","0.8742000000000001","0.8742000000000001","0.31359643062407316","0.31359643062407316","0.31359643062407316","0.8724000000000001","0.8724000000000001","0.8724000000000001","0.32012700043110687","0.32012700043110687","0.32012700043110687","0.8776","0.8776","0.8776","0.30398913154547863","0.30398913154547863","0.30398913154547863","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8735999999999999","0.8735999999999999","0.8735999999999999","0.34612565373324533","0.34612565373324533","0.34612565373324533","0.8684000000000001","0.8684000000000001","0.8684000000000001","0.35285310392183333","0.35285310392183333","0.35285310392183333","0.8758","0.8758","0.8758","0.3440889030356299","0.3440889030356299","0.3440889030356299","0.874","0.874","0.874","0.3314958939498121","0.3314958939498121","0.3314958939498121","0.8638","0.8638","0.8638","0.36241899083622475","0.36241899083622475","0.36241899083622475"
"544","0.8638","0.8638","0.8638","0.32842566540295426","0.32842566540295426","0.32842566540295426","0.8624","0.8624","0.8624","0.3294099865057929","0.3294099865057929","0.3294099865057929","0.8702","0.8702","0.8702","0.3080646567977965","0.3080646567977965","0.3080646567977965","0.8666","0.8666","0.8666","0.31451121344315736","0.31451121344315736","0.31451121344315736","0.872","0.872","0.872","0.2987037109465084","0.2987037109465084","0.2987037109465084","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.87","0.87","0.87","0.3388711068017239","0.3388711068017239","0.3388711068017239","0.8654","0.8654","0.8654","0.36152043130079453","0.36152043130079453","0.36152043130079453","0.8686","0.8686","0.8686","0.35050057674842805","0.35050057674842805","0.35050057674842805","0.8782","0.8782","0.8782","0.33301399961452594","0.33301399961452594","0.33301399961452594","0.8666","0.8666","0.8666","0.3566118870777163","0.3566118870777163","0.3566118870777163"
"549","0.8748","0.8748","0.8748","0.29846964840861884","0.29846964840861884","0.29846964840861884","0.8664000000000001","0.8664000000000001","0.8664000000000001","0.33080305536700916","0.33080305536700916","0.33080305536700916","0.8704000000000001","0.8704000000000001","0.8704000000000001","0.3089447891170328","0.3089447891170328","0.3089447891170328","0.867","0.867","0.867","0.3192740844647316","0.3192740844647316","0.3192740844647316","0.8755999999999999","0.8755999999999999","0.8755999999999999","0.3014097810299559","0.3014097810299559","0.3014097810299559","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8677999999999999","0.8677999999999999","0.8677999999999999","0.33840279996564443","0.33840279996564443","0.33840279996564443","0.863","0.863","0.863","0.3559779903682118","0.3559779903682118","0.3559779903682118","0.8632","0.8632","0.8632","0.35306594271043484","0.35306594271043484","0.35306594271043484","0.872","0.872","0.872","0.3345387348566543","0.3345387348566543","0.3345387348566543","0.8674","0.8674","0.8674","0.3490453319708732","0.3490453319708732","0.3490453319708732"
